ZIP,county_fips,county_name,ranking_ratio
44437,155,Trumbull,0.7399678972712681
44438,155,Trumbull,0.7873042044517725
44439,155,Trumbull,0.0
44440,155,Trumbull,0.43191196698762035
44441,029,Columbiana,0.6305970149253731
44442,099,Mahoning,0.9944388270980788
44443,099,Mahoning,0.7646356033452808
44444,155,Trumbull,0.5058139534883721
44445,029,Columbiana,0.7676151761517616
44446,155,Trumbull,0.28749072011878246
44449,133,Portage,0.5277777777777778
44450,155,Trumbull,0.4915032679738562
44451,099,Mahoning,0.6147832267235253
44452,099,Mahoning,0.7278318810866222
44453,155,Trumbull,0.0
44454,099,Mahoning,0.908883826879271
44455,029,Columbiana,0.4630102040816326
44460,029,Columbiana,0.3006764637275484
44470,155,Trumbull,0.8470661672908864
44471,099,Mahoning,0.49166997223324077
44473,155,Trumbull,0.930045294413689
44481,155,Trumbull,0.3079550020088389
44483,155,Trumbull,0.15154463634152274
44484,155,Trumbull,0.2342417500926956
44485,155,Trumbull,0.31996012957886866
44490,099,Mahoning,0.5953757225433526
44491,155,Trumbull,0.6589928057553956
44492,029,Columbiana,0.0
44493,029,Columbiana,1.0
44501,099,Mahoning,1.0
44502,099,Mahoning,0.23562443845462713
44503,099,Mahoning,0.9983922829581994
44504,099,Mahoning,0.4290352504638219
44505,155,Trumbull,0.3187629368075003
44506,099,Mahoning,0.70064874884152
44507,099,Mahoning,0.46254927726675427
44509,099,Mahoning,0.2503264316358888
44510,099,Mahoning,1.0
44511,099,Mahoning,0.20782947325271572
44512,099,Mahoning,0.15923035682373265
44513,099,Mahoning,1.0
44514,099,Mahoning,0.27354534335138914
44515,099,Mahoning,0.1951045965561406
44555,099,Mahoning,0.0
44601,151,Stark,0.15068580137160276
44606,169,Wayne,0.4763915547024952
44607,019,Carroll,0.0
44608,151,Stark,0.7569913211186113
44609,099,Mahoning,0.4949614700652045
44610,075,Holmes,0.0
44611,075,Holmes,0.9507211538461539
44612,157,Tuscarawas,0.6007685738684885
44613,151,Stark,1.0
44614,151,Stark,0.5386524822695036
44615,019,Carroll,0.4589041095890411
44617,075,Holmes,0.0
44618,169,Wayne,0.5363086232980333
44619,099,Mahoning,0.8490566037735849
44620,019,Carroll,1.0
44621,157,Tuscarawas,0.8106267029972752
44622,157,Tuscarawas,0.3638464077456266
44624,075,Holmes,0.4942648592283629
44625,029,Columbiana,0.7316239316239316
44626,151,Stark,0.8677510608203678
44627,169,Wayne,0.4216804979253112
44628,075,Holmes,0.5055762081784386
44629,157,Tuscarawas,0.6229508196721312
44630,151,Stark,1.0
44632,151,Stark,0.3742487286176607
44633,075,Holmes,0.6350931677018633
44634,029,Columbiana,0.7186046511627907
44636,169,Wayne,1.0
44637,075,Holmes,0.8701633705932932
44638,075,Holmes,0.7884130982367759
44639,019,Carroll,1.0
44640,151,Stark,1.0
44641,151,Stark,0.24360509415478393
44643,157,Tuscarawas,0.36198791134989927
44644,019,Carroll,0.9365609348914858
44645,169,Wayne,0.7701923076923077
44646,151,Stark,0.11370651923519927
44647,151,Stark,0.3373646625201566
44648,151,Stark,1.0
44650,151,Stark,1.0
44651,019,Carroll,0.5822102425876011
44652,151,Stark,1.0
44653,157,Tuscarawas,1.0
44654,075,Holmes,0.2744375238337359
44656,157,Tuscarawas,0.9402220324508966
44657,151,Stark,0.4148711449091677
44659,169,Wayne,1.0
44660,075,Holmes,1.0
44661,075,Holmes,1.0
44662,151,Stark,0.3807296538821328
44663,157,Tuscarawas,0.18279738973189716
44665,029,Columbiana,0.0
44666,151,Stark,0.5749158249158249
44667,169,Wayne,0.31884798909338785
44669,151,Stark,0.7284552845528456
44670,151,Stark,1.0
44671,157,Tuscarawas,1.0
44672,099,Mahoning,0.9014357780364766
44675,019,Carroll,0.539756782039289
44676,169,Wayne,0.6474926253687315
44677,169,Wayne,0.8897996357012751
44678,157,Tuscarawas,1.0
44679,157,Tuscarawas,0.0
44680,157,Tuscarawas,0.8897357723577236
44681,157,Tuscarawas,0.5407989074769546
44682,157,Tuscarawas,1.0
44683,157,Tuscarawas,0.42215493313146607
44685,151,Stark,0.19949973470779958
44687,075,Holmes,0.0
44688,151,Stark,0.8891528107680127
44689,075,Holmes,0.5078534031413613
44690,075,Holmes,1.0
44691,169,Wayne,0.1727771362586605
44693,067,Harrison,1.0
44695,067,Harrison,0.5176304654442877
44697,157,Tuscarawas,1.0
44699,067,Harrison,0.7266313932980599
44702,151,Stark,0.8539493293591655
44703,151,Stark,0.37378968700743076
44704,151,Stark,0.5325905292479108
44705,151,Stark,0.32305194805194803
44706,151,Stark,0.22970168612191957
44707,151,Stark,0.3116626400175708
44708,151,Stark,0.2301606139726244
44709,151,Stark,0.30149584487534625
44710,151,Stark,0.4213747645951036
44711,151,Stark,1.0
44714,151,Stark,0.47260589318600366
44718,151,Stark,0.34494998386576314
44720,151,Stark,0.14693052452388553
44721,151,Stark,0.6172601860763555
44730,151,Stark,0.59578270192995
44735,151,Stark,1.0
44767,151,Stark,0.0
44802,147,Seneca,0.5529411764705883
44804,063,Hancock,0.5401606425702812
44805,005,Ashland,0.17219477769936486
44807,147,Seneca,0.7324902723735408
44809,147,Seneca,0.8
44811,143,Sandusky,0.3324693278036979
44813,139,Richland,0.6057388809182209
44814,043,Erie,1.0
44815,147,Seneca,1.0
44816,043,Erie,0.0
44817,173,Wood,0.8015267175572519
44818,147,Seneca,0.6382556987115956
44820,033,Crawford,0.229521879098605
44822,139,Richland,0.7357811375089993
44824,043,Erie,0.768235294117647
44825,033,Crawford,1.0
44826,077,Huron,0.7319148936170212
44827,033,Crawford,0.4309327036599764
44828,147,Seneca,1.0
44830,147,Seneca,0.20593586536274733
44833,033,Crawford,0.22025192613427907
44836,147,Seneca,0.6280542986425339
44837,077,Huron,0.6377295492487479
44838,005,Ashland,1.0
44839,043,Erie,0.45802841153680585
44840,005,Ashland,0.8911671924290221
44841,147,Seneca,0.7392550143266475
44842,005,Ashland,0.6176470588235294
44843,139,Richland,0.8814749780509219
44844,175,Wyandot,0.535031847133758
44846,043,Erie,0.8771306818181818
44847,077,Huron,0.7565872020075283
44848,005,Ashland,0.0
44849,175,Wyandot,0.6463288521199586
44850,077,Huron,1.0
44851,077,Huron,0.6775544388609716
44853,147,Seneca,0.9150779896013865
44854,033,Crawford,0.9782608695652174
44855,077,Huron,0.8840579710144928
44856,033,Crawford,0.0
44857,077,Huron,0.24148945879346537
44859,005,Ashland,0.9561170212765957
44860,033,Crawford,0.0
44861,147,Seneca,1.0
44862,139,Richland,0.0
44864,005,Ashland,0.6662225183211192
44865,077,Huron,0.4735413839891452
44866,005,Ashland,0.8532423208191127
44867,147,Seneca,0.8151658767772512
44870,043,Erie,0.12151824244801883
44871,043,Erie,1.0
44874,005,Ashland,0.75
44875,139,Richland,0.3695583095011122
44878,139,Richland,0.4888507718696398
44880,005,Ashland,0.796875
44881,033,Crawford,0.0
44882,175,Wyandot,0.7051177904142973
44883,147,Seneca,0.1679684479158611
44887,033,Crawford,0.7991543340380549
44888,077,Huron,0.0
44889,077,Huron,0.5106382978723404
44890,077,Huron,0.38314475224346467
44901,139,Richland,1.0
44902,139,Richland,0.4384158415841584
44903,139,Richland,0.13493812510595016
44904,139,Richland,0.4134801368843922
44905,139,Richland,0.3805140673845085
44906,139,Richland,0.25282191780821917
44907,139,Richland,0.29318181818181815
45001,061,Hamilton,1.0
45002,061,Hamilton,0.28507724159898074
45003,135,Preble,0.6970443349753694
45004,017,Butler,0.0
45005,165,Warren,0.21027880416526704
45011,017,Butler,0.10678802427152097
45012,017,Butler,1.0
45013,017,Butler,0.12630798385103403
45014,017,Butler,0.15396644867785045
45015,017,Butler,0.3979591836734694
45018,017,Butler,1.0
45030,061,Hamilton,0.29137227584834313
45032,165,Warren,1.0
45033,061,Hamilton,1.0
45034,165,Warren,0.7320261437908496
45036,165,Warren,0.19019771651350598
45039,165,Warren,0.31611570247933884
45040,165,Warren,0.17997127893225207
45041,061,Hamilton,1.0
45042,017,Butler,0.14335745972449218
45044,017,Butler,0.12196048632218845
45050,017,Butler,0.7497957516339869
45051,061,Hamilton,0.0
45052,061,Hamilton,0.44035087719298244
45053,017,Butler,0.9455938697318008
45054,165,Warren,0.5570866141732284
45055,017,Butler,1.0
45056,017,Butler,0.23747413870648557
45061,017,Butler,1.0
45062,017,Butler,0.6666666666666666
45063,017,Butler,0.0
45064,135,Preble,0.43209876543209874
45065,165,Warren,0.571762349799733
45066,165,Warren,0.24366209800232913
45067,017,Butler,0.5065494657014823
45068,165,Warren,0.5047538559053455
45069,017,Butler,0.11283996379466402
45070,135,Preble,1.0
45071,017,Butler,1.0
45101,015,Brown,0.996395097332372
45102,025,Clermont,0.23624436244362443
45103,025,Clermont,0.15981816034951
45105,001,Adams,0.0
45106,025,Clermont,0.3784722222222222
45107,027,Clinton,0.5365796283227476
45111,061,Hamilton,1.0
45112,025,Clermont,0.0
45113,027,Clinton,0.540045766590389
45115,015,Brown,0.0
45118,015,Brown,0.8832772166105499
45119,015,Brown,0.0
45120,025,Clermont,0.6585051546391752
45121,015,Brown,0.5912941176470589
45122,025,Clermont,0.30899891579327793
45123,071,Highland,0.3955023221706184
45130,015,Brown,0.8292383292383292
45131,015,Brown,1.0
45132,071,Highland,0.0
45133,071,Highland,0.17834502577973121
45135,071,Highland,0.7257985257985258
45140,061,Hamilton,0.15461439641954333
45142,071,Highland,0.5981432360742706
45144,001,Adams,0.8185689948892675
45146,027,Clinton,0.6214953271028038
45147,025,Clermont,1.0
45148,027,Clinton,0.8986975397973951
45150,025,Clermont,0.1924643584521385
45152,165,Warren,0.3827930174563591
45153,025,Clermont,0.7786790266512167
45154,015,Brown,0.5023590204448438
45155,071,Highland,0.0
45156,025,Clermont,1.0
45157,025,Clermont,0.5052927198098941
45158,025,Clermont,1.0
45159,027,Clinton,0.6613722998729352
45160,025,Clermont,1.0
45162,165,Warren,0.6060054595086443
45164,027,Clinton,1.0
45166,027,Clinton,0.0
45167,015,Brown,0.7453353504790721
45168,015,Brown,0.8646153846153846
45169,027,Clinton,0.7812785388127854
45171,015,Brown,0.47264296754250384
45172,071,Highland,1.0
45174,061,Hamilton,0.9987878787878788
45176,025,Clermont,0.4676878889420775
45177,027,Clinton,0.22901998097050427
45201,061,Hamilton,1.0
45202,061,Hamilton,0.21787886467308668
45203,061,Hamilton,0.44585091420534456
45204,061,Hamilton,0.2562482045389256
45205,061,Hamilton,0.24941700233199068
45206,061,Hamilton,0.21419815000557227
45207,061,Hamilton,0.3024020227560051
45208,061,Hamilton,0.36017072460956445
45209,061,Hamilton,0.34035880065236485
45211,061,Hamilton,0.18996787231837495
45212,061,Hamilton,0.23698586118251927
45213,061,Hamilton,0.39900990099009903
45214,061,Hamilton,0.32046714172604907
45215,061,Hamilton,0.20151280062063615
45216,061,Hamilton,0.33833157338965153
45217,061,Hamilton,0.6655757215114549
45218,061,Hamilton,0.8902123252200932
45219,061,Hamilton,0.17821267751991687
45220,061,Hamilton,0.2595986544484399
45222,061,Hamilton,1.0
45223,061,Hamilton,0.35262521820867465
45224,061,Hamilton,0.2175586854460094
45225,061,Hamilton,0.22376811594202897
45226,061,Hamilton,0.618171362852214
45227,061,Hamilton,0.30110831703455343
45229,061,Hamilton,0.25790849673202615
45230,061,Hamilton,0.21317715959004394
45231,061,Hamilton,0.14398288278885293
45232,061,Hamilton,0.5792110206637445
45233,061,Hamilton,0.3674126302881668
45234,061,Hamilton,0.0
45235,061,Hamilton,0.0
45236,061,Hamilton,0.2727890642700702
45237,061,Hamilton,0.24796747967479674
45238,061,Hamilton,0.12767784722553557
45239,061,Hamilton,0.20754862611917257
45240,061,Hamilton,0.22670833685277472
45241,017,Butler,0.20780514306410722
45242,061,Hamilton,0.3285104157587379
45243,061,Hamilton,0.5007626601586334
45244,025,Clermont,0.234636408812324
45245,025,Clermont,0.24283935242839352
45246,061,Hamilton,0.3891348570061027
45247,061,Hamilton,0.24796176553275232
45248,061,Hamilton,0.19135920474096732
45249,061,Hamilton,0.3515196441808747
45250,061,Hamilton,1.0
45251,061,Hamilton,0.20289374861939474
45252,061,Hamilton,0.9995192307692308
45253,061,Hamilton,1.0
45254,061,Hamilton,1.0
45255,061,Hamilton,0.2949905387909571
45258,061,Hamilton,1.0
45262,061,Hamilton,1.0
45267,061,Hamilton,0.0
45275,015,Brown,0.0
45301,057,Greene,0.927536231884058
45302,149,Shelby,0.6363112391930835
45303,037,Darke,0.9327641408751334
45304,037,Darke,0.6946708463949843
45305,057,Greene,0.3136986301369863
45306,149,Shelby,0.7797872340425532
45307,057,Greene,0.0
45308,037,Darke,0.5222520107238606
45309,113,Montgomery,0.5654741229593608
45310,107,Mercer,0.868421052631579
45311,135,Preble,0.6399091253313139
45312,109,Miami,0.9690189328743546
45314,057,Greene,0.9097320169252469
45315,113,Montgomery,0.5941439609597398
45316,023,Clark,0.6
45317,109,Miami,0.4678492239467849
45318,109,Miami,0.5467625899280576
45319,023,Clark,1.0
45320,135,Preble,0.3870788081314397
45321,135,Preble,0.9855769230769231
45322,113,Montgomery,0.3286020626978454
45323,023,Clark,0.5097597597597597
45324,057,Greene,0.15719049604001667
45325,113,Montgomery,0.9480752014324082
45326,109,Miami,0.9920159680638723
45327,113,Montgomery,0.690808469682387
45328,037,Darke,1.0
45330,135,Preble,1.0
45331,037,Darke,0.19560499186109603
45332,037,Darke,0.6982758620689655
45333,149,Shelby,0.9949152542372881
45334,149,Shelby,0.9850046860356139
45335,057,Greene,0.5374789915966387
45336,149,Shelby,1.0
45337,109,Miami,0.699594046008119
45338,135,Preble,0.7667115298340063
45339,109,Miami,0.6284246575342466
45340,149,Shelby,0.8652694610778443
45341,023,Clark,0.9134312696747114
45342,113,Montgomery,0.180246368005303
45343,113,Montgomery,1.0
45344,023,Clark,0.21059481973187558
45345,113,Montgomery,0.5642051655147327
45346,037,Darke,0.8737060041407867
45347,135,Preble,0.7842551071250623
45348,037,Darke,0.9972451790633609
45349,023,Clark,1.0
45350,037,Darke,1.0
45351,037,Darke,1.0
45352,037,Darke,1.0
45353,149,Shelby,1.0
45354,113,Montgomery,1.0
45356,109,Miami,0.23647788061475758
45358,037,Darke,1.0
45359,109,Miami,1.0
45360,149,Shelby,1.0
45361,109,Miami,1.0
45362,037,Darke,0.8083140877598153
45363,149,Shelby,0.9985185185185185
45365,149,Shelby,0.19736662573338792
45367,149,Shelby,0.0
45368,023,Clark,0.5415002219263204
45369,023,Clark,0.6199731903485255
45370,057,Greene,0.6682847896440129
45371,109,Miami,0.34879533567692705
45372,023,Clark,0.0
45373,109,Miami,0.16294642857142858
45374,109,Miami,0.0
45377,113,Montgomery,0.43762402434184416
45378,135,Preble,0.8432432432432433
45380,037,Darke,0.805222602739726
45381,135,Preble,0.6321070234113713
45382,135,Preble,0.8150406504065041
45383,109,Miami,0.656075316269491
45384,057,Greene,1.0
45385,057,Greene,0.1277771697493707
45387,057,Greene,0.7427772600186393
45388,037,Darke,0.9659574468085106
45389,021,Champaign,1.0
45390,037,Darke,0.9450694904037061
45401,113,Montgomery,1.0
45402,113,Montgomery,0.37350767481523595
45403,113,Montgomery,0.30565195835399106
45404,113,Montgomery,0.4078008298755187
45405,113,Montgomery,0.2240372407955988
45406,113,Montgomery,0.17316999395039323
45409,113,Montgomery,0.28295088185093875
45410,113,Montgomery,0.24744867331012127
45413,113,Montgomery,1.0
45414,113,Montgomery,0.2939472632840591
45415,113,Montgomery,0.2963480691944784
45416,113,Montgomery,0.40022718667171525
45417,113,Montgomery,0.10891817346000612
45419,113,Montgomery,0.3202401801351013
45420,113,Montgomery,0.16303048416019128
45422,113,Montgomery,0.0
45423,113,Montgomery,0.0
45424,113,Montgomery,0.12925699943744862
45426,113,Montgomery,0.30454933528479083
45428,113,Montgomery,0.0
45429,113,Montgomery,0.11774449085409765
45430,057,Greene,0.680327868852459
45431,057,Greene,0.18533760097546106
45432,057,Greene,0.19666716709202822
45433,057,Greene,1.0
45434,057,Greene,0.316247582205029
45435,057,Greene,0.0
45437,113,Montgomery,1.0
45439,113,Montgomery,0.44536752754199027
45440,057,Greene,0.24528301886792453
45441,113,Montgomery,1.0
45448,113,Montgomery,0.0
45449,113,Montgomery,0.2312557380393757
45458,113,Montgomery,0.23627726952850106
45459,113,Montgomery,0.231219994351878
45469,113,Montgomery,0.0
45470,113,Montgomery,0.0
45475,113,Montgomery,1.0
45481,057,Greene,0.0
45490,113,Montgomery,1.0
45501,023,Clark,1.0
45502,023,Clark,0.2041031036296686
45503,023,Clark,0.12521386477409543
45504,023,Clark,0.1855021394412283
45505,023,Clark,0.19564340459862847
45506,023,Clark,0.21063426948564215
45601,141,Ross,0.10870625304775122
45612,141,Ross,0.40747954811063497
45613,131,Pike,0.8402004454342984
45614,053,Gallia,0.420824295010846
45616,001,Adams,0.8086330935251799
45617,141,Ross,0.0
45618,001,Adams,0.0
45619,087,Lawrence,0.6916777335104028
45620,053,Gallia,0.8962075848303394
45621,079,Jackson,1.0
45622,163,Vinton,0.9611307420494699
45623,053,Gallia,0.7944835045970795
45624,131,Pike,0.0
45628,141,Ross,0.6686674669867947
45629,145,Scioto,0.8791277258566979
45630,145,Scioto,1.0
45631,053,Gallia,0.25654311146539127
45633,141,Ross,0.0
45634,163,Vinton,0.8046558704453441
45636,145,Scioto,0.0
45638,087,Lawrence,0.25138948268490807
45640,079,Jackson,0.36550333879299485
45642,131,Pike,0.0
45643,053,Gallia,0.0
45644,141,Ross,0.7536231884057971
45645,087,Lawrence,0.7936827956989247
45646,131,Pike,0.7475728155339806
45647,163,Vinton,0.47543713572023316
45648,145,Scioto,0.28991220211431645
45650,001,Adams,1.0
45651,163,Vinton,0.6580293215138084
45652,145,Scioto,0.9778325123152709
45653,145,Scioto,0.798708288482239
45654,163,Vinton,0.5017361111111112
45656,079,Jackson,0.5385702175755863
45657,145,Scioto,0.7857142857142857
45658,053,Gallia,0.8377049180327869
45659,087,Lawrence,0.57007299270073
45660,001,Adams,0.6116214974735875
45661,131,Pike,0.4712771890686001
45662,145,Scioto,0.1542585271058098
45663,145,Scioto,0.46944858420268254
45669,087,Lawrence,0.4052346570397112
45671,145,Scioto,0.7265625
45672,079,Jackson,0.503125
45673,141,Ross,1.0
45674,053,Gallia,1.0
45675,087,Lawrence,0.0
45677,145,Scioto,0.0
45678,087,Lawrence,0.7782608695652173
45679,001,Adams,0.8539755351681957
45680,087,Lawrence,0.3314170292106899
45681,141,Ross,1.0
45682,145,Scioto,0.9246778989098117
45684,145,Scioto,0.5903614457831325
45685,053,Gallia,0.5364667747163695
45686,053,Gallia,0.7452196382428941
45687,131,Pike,0.0
45688,087,Lawrence,0.9437751004016064
45690,131,Pike,0.27642053252813614
45692,079,Jackson,0.5382379248658319
45693,001,Adams,0.5383267630310994
45694,145,Scioto,0.3365220362145542
45695,163,Vinton,1.0
45696,087,Lawrence,0.8801546391752577
45697,001,Adams,0.25977891156462585
45698,163,Vinton,0.0
45699,145,Scioto,0.0
45701,009,Athens,0.20508744038155802
45710,009,Athens,0.4924812030075188
45711,009,Athens,0.8547169811320755
45712,167,Washington,0.0
45713,167,Washington,0.0
45714,167,Washington,0.4069823824147406
45715,167,Washington,0.672876304023845
45716,009,Athens,1.0
45719,009,Athens,1.0
45720,105,Meigs,0.0
45721,167,Washington,0.0
45723,009,Athens,0.833498023715415
45724,167,Washington,0.931924882629108
45727,121,Noble,0.9523809523809523
45729,167,Washington,0.7388535031847133
45732,009,Athens,0.6926246394725999
45734,111,Monroe,0.9967948717948718
45735,009,Athens,0.5455497382198953
45739,009,Athens,1.0
45740,009,Athens,1.0
45741,105,Meigs,0.9696969696969697
45742,167,Washington,0.8454993282579489
45743,105,Meigs,0.9788359788359788
45744,167,Washington,0.7527812113720643
45745,167,Washington,0.3498233215547703
45746,167,Washington,0.7138643067846607
45750,167,Washington,0.16332397379328786
45760,105,Meigs,0.7197250132205183
45761,009,Athens,0.447242206235012
45764,009,Athens,0.4752407152682256
45766,009,Athens,0.9270557029177718
45767,167,Washington,0.7909090909090909
45768,167,Washington,0.7905711695376246
45769,105,Meigs,0.4984081041968162
45770,105,Meigs,0.959349593495935
45771,105,Meigs,0.7765395894428152
45772,105,Meigs,1.0
45773,167,Washington,0.7538461538461538
45775,105,Meigs,0.7537128712871287
45776,105,Meigs,0.5913978494623656
45778,009,Athens,0.8819742489270386
45779,105,Meigs,1.0
45780,009,Athens,0.9892957746478873
45782,009,Athens,1.0
45783,105,Meigs,0.0
45784,167,Washington,0.7733624454148471
45786,167,Washington,0.9433170048985304
45787,167,Washington,0.0
45788,167,Washington,0.3844621513944223
45789,167,Washington,0.5294117647058824
45801,003,Allen,0.1689484126984127
45802,003,Allen,1.0
45804,003,Allen,0.17968039495907495
45805,003,Allen,0.2011066763425254
45806,003,Allen,0.2707398008979114
45807,003,Allen,0.3648598820058997
45808,003,Allen,1.0
45809,003,Allen,1.0
45810,065,Hardin,0.49359294391745717
45812,065,Hardin,0.9670691547749726
45813,125,Paulding,0.9371951219512196
45814,063,Hancock,0.984037558685446
45815,137,Putnam,1.0
45816,063,Hancock,0.9545454545454546
45817,003,Allen,0.6146682188591386
45819,011,Auglaize,1.0
45820,003,Allen,1.0
45821,125,Paulding,0.5744336569579288
45822,107,Mercer,0.26546570325645846
45826,107,Mercer,1.0
45827,137,Putnam,0.432258064516129
45828,107,Mercer,0.928123848138592
45830,137,Putnam,0.5556935817805383
45831,137,Putnam,0.980544747081712
45832,161,Van Wert,0.8258746948738812
45833,161,Van Wert,0.2981871223171494
45835,065,Hardin,1.0
45836,065,Hardin,0.9790419161676647
45837,137,Putnam,0.0
45838,161,Van Wert,0.0
45839,063,Hancock,1.0
45840,063,Hancock,0.14591740524231567
45841,063,Hancock,0.9709443099273608
45843,065,Hardin,0.6320422535211268
45844,137,Putnam,0.8269525267993875
45845,149,Shelby,0.968944099378882
45846,107,Mercer,0.9088825214899714
45848,137,Putnam,0.0
45849,125,Paulding,0.8347457627118644
45850,003,Allen,0.6041666666666666
45851,125,Paulding,0.730593607305936
45853,137,Putnam,1.0
45854,003,Allen,0.974025974025974
45855,125,Paulding,1.0
45856,137,Putnam,0.8306092124814265
45858,063,Hancock,0.8737113402061856
45859,065,Hardin,1.0
45860,107,Mercer,0.9976825028968713
45861,125,Paulding,1.0
45862,107,Mercer,0.7449908925318761
45863,161,Van Wert,1.0
45864,137,Putnam,1.0
45865,011,Auglaize,0.6888497135301895
45866,107,Mercer,1.0
45867,063,Hancock,0.9786729857819905
45868,063,Hancock,0.7644628099173554
45869,011,Auglaize,0.955420466058764
45870,011,Auglaize,1.0
45871,011,Auglaize,0.8657142857142858
45872,173,Wood,0.8609769189479335
45873,125,Paulding,0.5942164179104478
45874,161,Van Wert,0.6042780748663101
45875,137,Putnam,0.39730200174064406
45876,137,Putnam,1.0
45877,137,Putnam,0.953970080552359
45879,125,Paulding,0.673598872047938
45880,125,Paulding,1.0
45881,063,Hancock,0.867816091954023
45882,107,Mercer,0.759392486011191
45883,107,Mercer,0.8929788684389911
45884,011,Auglaize,1.0
45885,011,Auglaize,0.4160465868650922
45886,161,Van Wert,0.45714285714285713
45887,003,Allen,0.804718875502008
45888,011,Auglaize,1.0
45889,063,Hancock,0.9558573853989814
45890,063,Hancock,0.91
45891,161,Van Wert,0.27714595180070406
45893,137,Putnam,1.0
45894,161,Van Wert,0.9901315789473685
45895,011,Auglaize,0.37138243696435225
45896,011,Auglaize,0.8295589988081049
45897,063,Hancock,1.0
45898,161,Van Wert,0.7944572748267898
45899,161,Van Wert,1.0
45999,117,Morrow,0.0
